id,label,action,adventure,animation,children,comedy,crime,documentary,drama,fantasy,filmnoir,horror,musical,mystery,romance,scifi,theater,thriller,unknown,war,western
"movie_481","Apartment, The (1960)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_482","Some Like It Hot (1959)","false","false","false","false","true","true","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_483","Casablanca (1942)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","true","false"
"movie_484","Maltese Falcon, The (1941)","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","false","false","false","false"
"movie_485","My Fair Lady (1964)","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","true","false","false","false","false"
"movie_486","Sabrina (1954)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_487","Roman Holiday (1953)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_488","Sunset Blvd. (1950)","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false"
"movie_489","Notorious (1946)","false","false","false","false","false","false","false","false","false","true","false","false","false","true","false","true","true","false","false","false"
"movie_490","To Catch a Thief (1955)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","true","false","false","false"
"movie_491","Adventures of Robin Hood, The (1938)","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_492","East of Eden (1955)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_493","Thin Man, The (1934)","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false"
"movie_494","His Girl Friday (1940)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_495","Around the World in 80 Days (1956)","false","true","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_496","It's a Wonderful Life (1946)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_497","Bringing Up Baby (1938)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_498","African Queen, The (1951)","true","true","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","true","false"
"movie_499","Cat on a Hot Tin Roof (1958)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_500","Fly Away Home (1996)","false","true","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_501","Dumbo (1941)","false","false","true","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false"
"movie_502","Bananas (1971)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_503","Candidate, The (1972)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_504","Bonnie and Clyde (1967)","false","false","false","false","false","true","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_505","Dial M for Murder (1954)","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","true","false","false","false"
"movie_506","Rebel Without a Cause (1955)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_507","Streetcar Named Desire, A (1951)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_508","People vs. Larry Flynt, The (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_509","My Left Foot (1989)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_510","Magnificent Seven, The (1954)","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true"
"movie_511","Lawrence of Arabia (1962)","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_512","Wings of Desire (1987)","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_513","Third Man, The (1949)","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","true","false","false","false"
"movie_514","Annie Hall (1977)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_515","Boot, Das (1981)","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_516","Local Hero (1983)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_517","Manhattan (1979)","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_518","Miller's Crossing (1990)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_519","Treasure of the Sierra Madre, The (1948)","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_520","Great Escape, The (1963)","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_521","Deer Hunter, The (1978)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_522","Down by Law (1986)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_523","Cool Hand Luke (1967)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_524","Great Dictator, The (1940)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_525","Big Sleep, The (1946)","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","false","false","false","false"
"movie_526","Ben-Hur (1959)","true","true","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_527","Gandhi (1982)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_528","Killing Fields, The (1984)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_529","My Life as a Dog (Mitt liv som hund) (1985)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_530","Man Who Would Be King, The (1975)","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_531","Shine (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_532","Kama Sutra: A Tale of Love (1996)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_533","Daytrippers, The (1996)","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false"
"movie_534","Traveller (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_535","Addicted to Love (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_536","Ponette (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_537","My Own Private Idaho (1991)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_538","Anastasia (1997)","false","false","true","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false"
"movie_539","Mouse Hunt (1997)","false","false","false","true","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_540","Money Train (1995)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_541","Mortal Kombat (1995)","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_542","Pocahontas (1995)","false","false","true","true","false","false","false","false","false","false","false","true","false","true","false","true","false","false","false","false"
"movie_543","Mis�rables, Les (1995)","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false"
"movie_544","Things to Do in Denver when You're Dead (1995)","false","false","false","false","false","true","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_545","Vampire in Brooklyn (1995)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_546","Broken Arrow (1996)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_547","Young Poisoner's Handbook, The (1995)","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_548","NeverEnding Story III, The (1994)","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false"
"movie_549","Rob Roy (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","true","false"
"movie_550","Die Hard: With a Vengeance (1995)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_551","Lord of Illusions (1995)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_552","Species (1995)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false","false"
"movie_553","Walk in the Clouds, A (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_554","Waterworld (1995)","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_555","White Man's Burden (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_556","Wild Bill (1995)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true"
"movie_557","Farinelli: il castrato (1994)","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false"
"movie_558","Heavenly Creatures (1994)","false","false","false","false","false","false","false","true","true","false","false","false","false","false","false","true","true","false","false","false"
"movie_559","Interview with the Vampire (1994)","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_560","Kid in King Arthur's Court, A (1995)","false","true","false","true","true","false","false","false","true","false","false","false","false","true","true","true","false","false","false","false"
"movie_561","Mary Shelley's Frankenstein (1994)","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_562","Quick and the Dead, The (1995)","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true"
"movie_563","Stephen King's The Langoliers (1995)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_564","Tales from the Hood (1995)","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_565","Village of the Damned (1995)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","true","false","false","false"
"movie_566","Clear and Present Danger (1994)","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_567","Wes Craven's New Nightmare (1994)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_568","Speed (1994)","true","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","true","false","false","false"
"movie_569","Wolf (1994)","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_570","Wyatt Earp (1994)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true"
"movie_571","Another Stakeout (1993)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_572","Blown Away (1994)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_573","Body Snatchers (1993)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true","true","true","false","false","false"
"movie_574","Boxing Helena (1993)","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","true","true","false","false","false"
"movie_575","City Slickers II: The Legend of Curly's Gold (1994)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true"
"movie_576","Cliffhanger (1993)","true","true","false","false","false","true","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_577","Coneheads (1993)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","true","true","false","false","false","false"
"movie_578","Demolition Man (1993)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false","false"
"movie_579","Fatal Instinct (1993)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_580","Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_581","Kalifornia (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_582","Piano, The (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_583","Romeo Is Bleeding (1993)","false","false","false","false","false","true","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_584","Secret Garden, The (1993)","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_585","Son in Law (1993)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_586","Terminal Velocity (1994)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_587","Hour of the Pig, The (1993)","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","true","false","false","false","false"
"movie_588","Beauty and the Beast (1991)","false","false","true","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false"
"movie_589","Wild Bunch, The (1969)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true"
"movie_590","Hellraiser: Bloodline (1996)","true","false","false","false","false","false","false","false","false","false","true","false","false","false","true","true","false","false","false","false"
"movie_591","Primal Fear (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_592","True Crime (1995)","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","true","false","false","false"
"movie_593","Stalingrad (1993)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_594","Heavy (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_595","Fan, The (1996)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_596","Hunchback of Notre Dame, The (1996)","false","false","true","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false"
"movie_597","Eraser (1996)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_598","Big Squeeze, The (1996)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_599","Police Story 4: Project S (Chao ji ji hua) (1993)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_600","Daniel Defoe's Robinson Crusoe (1996)","false","false","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_601","For Whom the Bell Tolls (1943)","false","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_602","American in Paris, An (1951)","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","true","false","false","false","false"
"movie_603","Rear Window (1954)","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","true","true","false","false","false"
"movie_604","It Happened One Night (1934)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_605","Meet Me in St. Louis (1944)","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false"
"movie_606","All About Eve (1950)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_607","Rebecca (1940)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","true","false","false","false"
"movie_608","Spellbound (1945)","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","true","true","false","false","false"
"movie_609","Father of the Bride (1950)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_610","Gigi (1958)","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false"
"movie_611","Laura (1944)","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","true","false","false","false","false"
"movie_612","Lost Horizon (1937)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_613","My Man Godfrey (1936)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_614","Giant (1956)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_615","39 Steps, The (1935)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_616","Night of the Living Dead (1968)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true","true","false","false","false","false"
"movie_617","Blue Angel, The (Blaue Engel, Der) (1930)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_618","Picnic (1955)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_619","Extreme Measures (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_620","Chamber, The (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_621","Davy Crockett, King of the Wild Frontier (1955)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true"
"movie_622","Swiss Family Robinson (1960)","false","true","false","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_623","Angels in the Outfield (1994)","false","false","false","true","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_624","Three Caballeros, The (1945)","false","false","true","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false"
"movie_625","Sword in the Stone, The (1963)","false","false","true","true","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_626","So Dear to My Heart (1949)","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_627","Robin Hood: Prince of Thieves (1991)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_628","Sleepers (1996)","false","false","false","false","false","true","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_629","Victor/Victoria (1982)","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false"
"movie_630","Great Race, The (1965)","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false"
"movie_631","Crying Game, The (1992)","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","true","false"
"movie_632","Sophie's Choice (1982)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_633","Christmas Carol, A (1938)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_634","Microcosmos: Le peuple de l'herbe (1996)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_635","Fog, The (1980)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_636","Escape from New York (1981)","true","true","false","false","false","false","false","false","false","false","false","false","false","false","true","true","true","false","false","false"
"movie_637","Howling, The (1981)","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_638","Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_639","Tin Drum, The (Blechtrommel, Die) (1979)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_640","Cook the Thief His Wife & Her Lover, The (1989)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_641","Paths of Glory (1957)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_642","Grifters, The (1990)","false","false","false","false","false","true","false","true","false","true","false","false","false","false","false","true","false","false","false","false"
"movie_643","The Innocent (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_644","Thin Blue Line, The (1988)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_645","Paris Is Burning (1990)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_646","Once Upon a Time in the West (1969)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true"
"movie_647","Ran (1985)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_648","Quiet Man, The (1952)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_649","Once Upon a Time in America (1984)","false","false","false","false","false","true","false","true","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_650","Seventh Seal, The (Sjunde inseglet, Det) (1957)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_651","Glory (1989)","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_652","Rosencrantz and Guildenstern Are Dead (1990)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_653","Touch of Evil (1958)","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true","true","false","false","false"
"movie_654","Chinatown (1974)","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","true","false","false","false"
"movie_655","Stand by Me (1986)","false","true","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_656","M (1931)","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true","true","false","false","false"
"movie_657","Manchurian Candidate, The (1962)","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","true","true","false","false","false"
"movie_658","Pump Up the Volume (1990)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_659","Arsenic and Old Lace (1944)","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","true","false","false","false"
"movie_660","Fried Green Tomatoes (1991)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_661","High Noon (1952)","false","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true"
"movie_662","Somewhere in Time (1980)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_663","Being There (1979)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_664","Paris, Texas (1984)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_665","Alien 3 (1992)","true","false","false","false","false","false","false","false","false","false","true","false","false","false","true","true","true","false","false","false"
"movie_666","Blood For Dracula (Andy Warhol's Dracula) (1974)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_667","Audrey Rose (1977)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_668","Blood Beach (1981)","true","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_669","Body Parts (1991)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_670","Body Snatchers (1993)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","true","true","true","false","false","false"
"movie_671","Bride of Frankenstein (1935)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_672","Candyman (1992)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_673","Cape Fear (1962)","false","false","false","false","false","false","false","false","false","true","false","false","false","false","false","true","true","false","false","false"
"movie_674","Cat People (1982)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_675","Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_676","Crucible, The (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_677","Fire on the Mountain (1996)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_678","Volcano (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_679","Conan the Barbarian (1981)","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_680","Kull the Conqueror (1997)","true","true","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_681","Wishmaster (1997)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_682","I Know What You Did Last Summer (1997)","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","true","true","false","false","false"
"movie_683","Rocket Man (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_684","In the Line of Fire (1993)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_685","Executive Decision (1996)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_686","Perfect World, A (1993)","true","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_687","McHale's Navy (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_688","Leave It to Beaver (1997)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_689","Jackal, The (1997)","true","false","false","false","false","false","false","false","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_690","Seven Years in Tibet (1997)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false"
"movie_691","Dark City (1998)","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","true","true","false","false","false"
"movie_692","American President, The (1995)","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_693","Casino (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_694","Persuasion (1995)","false","false","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_695","Kicking and Screaming (1995)","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_696","City Hall (1996)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","true","false","false","false"
"movie_697","Basketball Diaries, The (1995)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_698","Browning Version, The (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_699","Little Women (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_700","Miami Rhapsody (1995)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_701","Wonderful, Horrible Life of Leni Riefenstahl, The (1993)","false","false","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_702","Barcelona (1994)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_703","Widows' Peak (1994)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_704","House of the Spirits, The (1993)","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_705","Singin' in the Rain (1952)","false","false","false","false","false","false","false","false","false","false","false","true","false","true","false","true","false","false","false","false"
"movie_706","Bad Moon (1996)","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false"
"movie_707","Enchanted April (1991)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_708","Sex, Lies, and Videotape (1989)","false","false","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false"
"movie_709","Strictly Ballroom (1992)","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false"
"movie_710","Better Off Dead... (1985)","false","false","false","false","true","false","false","false","false","false","false","false","false","false","false","true","false","false","false","false"
