source,target,type,id,label,weight
"user_456","movie_1","rated",23574,2,0.4000
"user_472","movie_181","rated",23602,5,1.0000
"user_373","movie_1188","rated",23604,3,0.6000
"user_293","movie_955","rated",23609,2,0.4000
"user_301","movie_405","rated",23617,4,0.8000
"user_472","movie_1091","rated",23624,4,0.8000
"user_470","movie_294","rated",23636,3,0.6000
"user_456","movie_479","rated",23646,5,1.0000
"user_268","movie_158","rated",23653,2,0.4000
"user_435","movie_1419","rated",23670,2,0.4000
"user_435","movie_73","rated",23683,3,0.6000
"user_435","movie_403","rated",23702,4,0.8000
"user_470","movie_824","rated",23708,4,0.8000
"user_268","movie_33","rated",23712,3,0.6000
"user_268","movie_579","rated",23738,1,0.2000
"user_472","movie_400","rated",23778,5,1.0000
"user_293","movie_856","rated",23781,3,0.6000
"user_75","movie_845","rated",23782,3,0.6000
"user_435","movie_190","rated",23789,4,0.8000
"user_456","movie_818","rated",23804,3,0.6000
"user_268","movie_124","rated",23833,4,0.8000
"user_128","movie_340","rated",23887,4,0.8000
"user_435","movie_90","rated",23890,4,0.8000
"user_301","movie_156","rated",23913,4,0.8000
"user_301","movie_91","rated",23928,3,0.6000
"user_75","movie_926","rated",23939,3,0.6000
"user_268","movie_222","rated",23944,4,0.8000
"user_435","movie_542","rated",23945,1,0.2000
"user_435","movie_186","rated",23948,4,0.8000
"user_472","movie_120","rated",23951,5,1.0000
"user_456","movie_737","rated",23975,3,0.6000
"user_301","movie_240","rated",23993,4,0.8000
"user_456","movie_460","rated",23998,3,0.6000
"user_456","movie_933","rated",24006,3,0.6000
"user_472","movie_151","rated",24021,3,0.6000
"user_75","movie_477","rated",24036,4,0.8000
"user_472","movie_195","rated",24064,5,1.0000
"user_456","movie_218","rated",24065,4,0.8000
"user_435","movie_674","rated",24085,2,0.4000
"user_456","movie_68","rated",24111,4,0.8000
"user_373","movie_265","rated",24115,4,0.8000
"user_348","movie_988","rated",24138,3,0.6000
"user_435","movie_800","rated",24142,4,0.8000
"user_128","movie_121","rated",24167,4,0.8000
"user_472","movie_763","rated",24181,4,0.8000
"user_369","movie_50","rated",24185,5,1.0000
"user_301","movie_265","rated",24221,4,0.8000
"user_472","movie_747","rated",24224,5,1.0000
"user_348","movie_934","rated",24235,4,0.8000
"user_373","movie_136","rated",24246,4,0.8000
"user_301","movie_203","rated",24289,4,0.8000
"user_373","movie_403","rated",24293,3,0.6000
"user_472","movie_682","rated",24366,4,0.8000
"user_472","movie_318","rated",24369,5,1.0000
"user_472","movie_609","rated",24400,5,1.0000
"user_435","movie_367","rated",24408,3,0.6000
"user_1","movie_30","rated",24494,3,0.6000
"user_4","movie_328","rated",24520,3,0.6000
"user_293","movie_933","rated",24530,2,0.4000
"user_456","movie_431","rated",24543,4,0.8000
"user_268","movie_541","rated",24546,3,0.6000
"user_1","movie_63","rated",24548,2,0.4000
"user_301","movie_29","rated",24549,4,0.8000
"user_431","movie_754","rated",24552,3,0.6000
"user_435","movie_943","rated",24553,3,0.6000
"user_435","movie_40","rated",24566,3,0.6000
"user_472","movie_685","rated",24567,3,0.6000
"user_435","movie_11","rated",24608,5,1.0000
"user_268","movie_738","rated",24618,2,0.4000
"user_268","movie_164","rated",24626,2,0.4000
"user_435","movie_215","rated",24633,2,0.4000
"user_456","movie_498","rated",24634,4,0.8000
"user_128","movie_499","rated",24635,5,1.0000
"user_268","movie_229","rated",24644,2,0.4000
"user_369","movie_243","rated",24647,3,0.6000
"user_470","movie_544","rated",24659,3,0.6000
"user_105","movie_748","rated",24690,2,0.4000
"user_301","movie_118","rated",24714,4,0.8000
"user_456","movie_12","rated",24735,3,0.6000
"user_4","movie_258","rated",24744,5,1.0000
"user_128","movie_71","rated",24760,4,0.8000
"user_456","movie_1478","rated",24767,4,0.8000
"user_373","movie_156","rated",24770,2,0.4000
"user_472","movie_380","rated",24797,5,1.0000
"user_414","movie_300","rated",24799,4,0.8000
"user_301","movie_665","rated",24811,2,0.4000
"user_128","movie_222","rated",24828,3,0.6000
"user_472","movie_27","rated",24833,4,0.8000
"user_128","movie_197","rated",24840,4,0.8000
"user_456","movie_1019","rated",24854,4,0.8000
"user_293","movie_1208","rated",24863,3,0.6000
"user_4","movie_210","rated",24867,3,0.6000
"user_435","movie_659","rated",24876,4,0.8000
"user_435","movie_174","rated",24893,5,1.0000
"user_1","movie_249","rated",24897,4,0.8000
"user_128","movie_652","rated",24909,3,0.6000
"user_470","movie_268","rated",24951,2,0.4000
"user_456","movie_660","rated",24964,5,1.0000
"user_431","movie_307","rated",25015,3,0.6000
"user_456","movie_177","rated",25019,4,0.8000
"user_373","movie_401","rated",25038,4,0.8000
"user_268","movie_597","rated",25041,2,0.4000
"user_301","movie_403","rated",25062,4,0.8000
"user_470","movie_919","rated",25093,3,0.6000
"user_268","movie_4","rated",25109,4,0.8000
"user_435","movie_135","rated",25124,3,0.6000
"user_1","movie_269","rated",25139,5,1.0000
"user_293","movie_7","rated",25147,3,0.6000
"user_128","movie_268","rated",25196,3,0.6000
"user_268","movie_128","rated",25227,3,0.6000
"user_456","movie_484","rated",25240,4,0.8000
"user_1","movie_32","rated",25256,5,1.0000
"user_472","movie_71","rated",25301,2,0.4000
"user_105","movie_690","rated",25317,3,0.6000
"user_435","movie_376","rated",25337,2,0.4000
"user_301","movie_181","rated",25338,5,1.0000
"user_472","movie_758","rated",25434,1,0.2000
"user_435","movie_86","rated",25442,4,0.8000
"user_435","movie_5","rated",25447,2,0.4000
"user_472","movie_568","rated",25448,5,1.0000
"user_293","movie_684","rated",25473,3,0.6000
"user_301","movie_132","rated",25476,4,0.8000
"user_31","movie_268","rated",25591,3,0.6000
"user_31","movie_32","rated",25595,5,1.0000
"user_293","movie_588","rated",25600,3,0.6000
"user_301","movie_739","rated",25606,2,0.4000
"user_301","movie_521","rated",25607,3,0.6000
"user_470","movie_950","rated",25609,3,0.6000
"user_268","movie_226","rated",25630,4,0.8000
"user_470","movie_546","rated",25641,4,0.8000
"user_293","movie_25","rated",25697,3,0.6000
"user_1","movie_141","rated",25722,3,0.6000
"user_293","movie_250","rated",25725,3,0.6000
"user_69","movie_42","rated",25728,5,1.0000
"user_435","movie_792","rated",25750,4,0.8000
"user_456","movie_1267","rated",25766,4,0.8000
"user_73","movie_32","rated",25772,4,0.8000
"user_456","movie_57","rated",25773,4,0.8000
"user_456","movie_423","rated",25784,3,0.6000
"user_105","movie_264","rated",25805,2,0.4000
"user_293","movie_462","rated",25841,4,0.8000
"user_435","movie_153","rated",25842,3,0.6000
"user_435","movie_62","rated",25843,3,0.6000
"user_268","movie_324","rated",25884,4,0.8000
"user_301","movie_81","rated",25918,3,0.6000
"user_301","movie_447","rated",25928,4,0.8000
"user_31","movie_175","rated",25941,5,1.0000
"user_472","movie_739","rated",25981,5,1.0000
"user_472","movie_255","rated",25988,5,1.0000
"user_373","movie_423","rated",25994,2,0.4000
"user_301","movie_502","rated",26033,4,0.8000
"user_472","movie_365","rated",26039,4,0.8000
"user_75","movie_678","rated",26056,3,0.6000
"user_472","movie_88","rated",26075,2,0.4000
"user_348","movie_126","rated",26092,5,1.0000
"user_132","movie_175","rated",26100,3,0.6000
"user_435","movie_154","rated",26106,4,0.8000
"user_435","movie_284","rated",26131,2,0.4000
"user_470","movie_93","rated",26150,4,0.8000
"user_472","movie_1469","rated",26160,4,0.8000
"user_470","movie_221","rated",26183,4,0.8000
"user_128","movie_133","rated",26188,5,1.0000
"user_128","movie_655","rated",26214,3,0.6000
"user_470","movie_293","rated",26223,4,0.8000
"user_435","movie_85","rated",26243,4,0.8000
"user_31","movie_490","rated",26290,4,0.8000
"user_348","movie_111","rated",26296,5,1.0000
"user_470","movie_246","rated",26301,2,0.4000
"user_373","movie_655","rated",26311,5,1.0000
"user_293","movie_38","rated",26338,1,0.2000
"user_456","movie_50","rated",26386,4,0.8000
"user_293","movie_165","rated",26403,3,0.6000
"user_435","movie_423","rated",26407,2,0.4000
"user_435","movie_751","rated",26429,4,0.8000
"user_435","movie_1401","rated",26440,4,0.8000
"user_456","movie_369","rated",26441,3,0.6000
"user_293","movie_746","rated",26475,3,0.6000
"user_435","movie_161","rated",26480,3,0.6000
"user_348","movie_121","rated",26494,5,1.0000
"user_456","movie_673","rated",26500,3,0.6000
"user_472","movie_141","rated",26504,4,0.8000
"user_472","movie_501","rated",26507,3,0.6000
"user_268","movie_397","rated",26539,2,0.4000
"user_472","movie_411","rated",26617,4,0.8000
"user_435","movie_175","rated",26627,4,0.8000
"user_435","movie_200","rated",26640,5,1.0000
"user_472","movie_1095","rated",26648,4,0.8000
"user_472","movie_135","rated",26653,4,0.8000
"user_456","movie_1008","rated",26659,4,0.8000
"user_301","movie_195","rated",26665,5,1.0000
"user_472","movie_578","rated",26687,5,1.0000
"user_1","movie_211","rated",26688,3,0.6000
"user_472","movie_217","rated",26718,5,1.0000
"user_456","movie_273","rated",26741,3,0.6000
"user_435","movie_1074","rated",26768,2,0.4000
"user_73","movie_171","rated",26778,5,1.0000
"user_268","movie_729","rated",26806,3,0.6000
"user_301","movie_228","rated",26807,3,0.6000
"user_373","movie_432","rated",26816,5,1.0000
"user_128","movie_159","rated",26821,4,0.8000
"user_456","movie_985","rated",26827,3,0.6000
"user_456","movie_86","rated",26837,2,0.4000
"user_301","movie_127","rated",26845,4,0.8000
"user_105","movie_271","rated",26852,2,0.4000
"user_373","movie_143","rated",26894,3,0.6000
"user_517","movie_284","rated",26956,2,0.4000
"user_293","movie_939","rated",26961,2,0.4000
"user_1","movie_40","rated",26975,3,0.6000
"user_435","movie_49","rated",27016,4,0.8000
"user_456","movie_69","rated",27028,4,0.8000
"user_128","movie_387","rated",27033,2,0.4000
"user_105","movie_313","rated",27062,5,1.0000
"user_268","movie_179","rated",27070,4,0.8000
"user_75","movie_114","rated",27077,4,0.8000
"user_373","movie_189","rated",27111,5,1.0000
"user_472","movie_552","rated",27126,5,1.0000
"user_435","movie_118","rated",27132,2,0.4000
"user_472","movie_395","rated",27138,3,0.6000
"user_373","movie_64","rated",27170,4,0.8000
"user_293","movie_660","rated",27179,2,0.4000
"user_268","movie_89","rated",27180,4,0.8000
"user_456","movie_1168","rated",27213,4,0.8000
"user_1","movie_270","rated",27217,5,1.0000
"user_1","movie_133","rated",27236,4,0.8000
"user_456","movie_640","rated",27240,4,0.8000
"user_472","movie_475","rated",27252,5,1.0000
"user_435","movie_27","rated",27288,1,0.2000
"user_373","movie_499","rated",27301,4,0.8000
"user_268","movie_981","rated",27352,1,0.2000
"user_373","movie_66","rated",27355,4,0.8000
"user_73","movie_272","rated",27371,4,0.8000
"user_293","movie_433","rated",27379,3,0.6000
"user_301","movie_196","rated",27406,4,0.8000
"user_293","movie_160","rated",27425,4,0.8000
"user_435","movie_54","rated",27431,4,0.8000
"user_373","movie_828","rated",27459,3,0.6000
"user_435","movie_354","rated",27507,3,0.6000
"user_348","movie_291","rated",27508,4,0.8000
"user_69","movie_886","rated",27542,4,0.8000
"user_456","movie_222","rated",27552,2,0.4000
"user_456","movie_111","rated",27581,3,0.6000
"user_431","movie_300","rated",27667,4,0.8000
"user_293","movie_29","rated",27717,1,0.2000
"user_268","movie_234","rated",27721,4,0.8000
"user_435","movie_294","rated",27745,4,0.8000
"user_472","movie_720","rated",27786,5,1.0000
"user_456","movie_168","rated",27793,4,0.8000
"user_293","movie_1229","rated",27801,1,0.2000
"user_75","movie_427","rated",27811,4,0.8000
"user_75","movie_304","rated",27818,2,0.4000
"user_472","movie_1248","rated",27846,4,0.8000
"user_301","movie_47","rated",27877,4,0.8000
"user_301","movie_235","rated",27878,2,0.4000
"user_456","movie_581","rated",27883,3,0.6000
"user_456","movie_578","rated",27885,2,0.4000
"user_517","movie_300","rated",27896,5,1.0000
"user_128","movie_1048","rated",27914,2,0.4000
"user_1","movie_239","rated",27950,4,0.8000
"user_435","movie_157","rated",28025,4,0.8000
"user_456","movie_462","rated",28027,3,0.6000
"user_373","movie_385","rated",28030,3,0.6000
"user_435","movie_338","rated",28040,2,0.4000
"user_472","movie_288","rated",28042,5,1.0000
"user_435","movie_128","rated",28067,3,0.6000
"user_435","movie_38","rated",28069,2,0.4000
"user_293","movie_302","rated",28109,4,0.8000
"user_293","movie_824","rated",28160,3,0.6000
"user_373","movie_4","rated",28196,4,0.8000
"user_373","movie_208","rated",28219,4,0.8000
"user_435","movie_1133","rated",28244,2,0.4000
"user_435","movie_672","rated",28246,1,0.2000
"user_373","movie_110","rated",28253,3,0.6000
"user_128","movie_218","rated",28276,3,0.6000
"user_348","movie_323","rated",28284,5,1.0000
"user_268","movie_328","rated",28285,1,0.2000
"user_456","movie_100","rated",28324,3,0.6000
"user_73","movie_289","rated",28326,2,0.4000
"user_348","movie_546","rated",28354,3,0.6000
"user_369","movie_172","rated",28397,5,1.0000
"user_293","movie_482","rated",28429,4,0.8000
"user_1","movie_194","rated",28431,4,0.8000
"user_293","movie_732","rated",28455,3,0.6000
"user_301","movie_501","rated",28458,3,0.6000
"user_268","movie_1091","rated",28490,2,0.4000
"user_373","movie_163","rated",28498,4,0.8000
"user_435","movie_1044","rated",28526,4,0.8000
"user_373","movie_144","rated",28536,3,0.6000
"user_435","movie_710","rated",28545,4,0.8000
"user_293","movie_182","rated",28550,5,1.0000
"user_293","movie_15","rated",28571,3,0.6000
"user_435","movie_255","rated",28607,3,0.6000
"user_75","movie_408","rated",28616,4,0.8000
"user_301","movie_28","rated",28630,4,0.8000
"user_268","movie_249","rated",28678,4,0.8000
"user_268","movie_1037","rated",28690,2,0.4000
"user_472","movie_374","rated",28698,2,0.4000
"user_293","movie_252","rated",28731,2,0.4000
"user_373","movie_186","rated",28770,5,1.0000
"user_472","movie_97","rated",28800,3,0.6000
"user_128","movie_245","rated",28847,2,0.4000
"user_293","movie_1248","rated",28875,2,0.4000
"user_293","movie_546","rated",28891,1,0.2000
"user_301","movie_373","rated",28899,4,0.8000
"user_435","movie_21","rated",28963,4,0.8000
"user_128","movie_82","rated",28966,5,1.0000
"user_293","movie_460","rated",28980,3,0.6000
"user_456","movie_523","rated",28990,4,0.8000
"user_132","movie_523","rated",29015,4,0.8000
"user_301","movie_133","rated",29016,4,0.8000
"user_435","movie_351","rated",29020,2,0.4000
"user_69","movie_245","rated",29038,1,0.2000
"user_293","movie_133","rated",29057,3,0.6000
"user_293","movie_651","rated",29093,3,0.6000
"user_456","movie_449","rated",29127,3,0.6000
"user_73","movie_64","rated",29135,5,1.0000
"user_435","movie_111","rated",29138,3,0.6000
"user_456","movie_286","rated",29210,3,0.6000
"user_435","movie_470","rated",29217,2,0.4000
"user_268","movie_1054","rated",29218,1,0.2000
"user_268","movie_72","rated",29242,3,0.6000
"user_268","movie_1231","rated",29251,2,0.4000
"user_435","movie_1204","rated",29260,3,0.6000
"user_69","movie_273","rated",29264,3,0.6000
"user_472","movie_743","rated",29272,4,0.8000
"user_373","movie_142","rated",29302,3,0.6000
"user_435","movie_402","rated",29322,3,0.6000
"user_435","movie_80","rated",29358,2,0.4000
"user_301","movie_746","rated",29368,3,0.6000
"user_456","movie_133","rated",29416,3,0.6000
"user_470","movie_952","rated",29419,3,0.6000
"user_268","movie_381","rated",29425,3,0.6000
"user_456","movie_61","rated",29435,4,0.8000
"user_435","movie_196","rated",29470,4,0.8000
"user_517","movie_1016","rated",29490,1,0.2000
"user_132","movie_12","rated",29500,4,0.8000
"user_373","movie_409","rated",29510,2,0.4000
"user_293","movie_810","rated",29513,1,0.2000
"user_472","movie_3","rated",29532,5,1.0000
"user_435","movie_637","rated",29533,4,0.8000
"user_69","movie_246","rated",29562,5,1.0000
"user_472","movie_368","rated",29568,3,0.6000
"user_435","movie_474","rated",29600,3,0.6000
"user_301","movie_111","rated",29640,1,0.2000
"user_293","movie_942","rated",29653,4,0.8000
"user_435","movie_834","rated",29718,5,1.0000
"user_301","movie_559","rated",29736,4,0.8000
"user_301","movie_1135","rated",29741,3,0.6000
"user_435","movie_1231","rated",29753,2,0.4000
"user_293","movie_291","rated",29785,2,0.4000
"user_293","movie_14","rated",29836,3,0.6000
"user_456","movie_54","rated",29853,3,0.6000
"user_268","movie_11","rated",29858,4,0.8000
"user_75","movie_294","rated",29895,3,0.6000
"user_472","movie_559","rated",29904,5,1.0000
"user_128","movie_815","rated",29918,3,0.6000
"user_435","movie_473","rated",29929,3,0.6000
"user_293","movie_831","rated",29940,3,0.6000
"user_456","movie_216","rated",29955,4,0.8000
"user_373","movie_90","rated",29965,4,0.8000
"user_128","movie_1035","rated",29977,3,0.6000
"user_472","movie_633","rated",29980,4,0.8000
"user_456","movie_92","rated",29986,4,0.8000
"user_128","movie_497","rated",30037,3,0.6000
"user_128","movie_26","rated",30039,4,0.8000
"user_132","movie_127","rated",30043,4,0.8000
"user_348","movie_7","rated",30044,4,0.8000
"user_456","movie_1220","rated",30068,3,0.6000
"user_293","movie_177","rated",30087,4,0.8000
"user_69","movie_181","rated",30094,5,1.0000
"user_301","movie_426","rated",30114,4,0.8000
"user_435","movie_357","rated",30164,4,0.8000
"user_435","movie_961","rated",30185,1,0.2000
"user_456","movie_919","rated",30186,4,0.8000
"user_472","movie_755","rated",30205,4,0.8000
"user_373","movie_191","rated",30215,4,0.8000
"user_75","movie_1","rated",30236,4,0.8000
"user_293","movie_636","rated",30246,4,0.8000
"user_435","movie_786","rated",30264,4,0.8000
"user_128","movie_732","rated",30268,4,0.8000
"user_373","movie_382","rated",30278,4,0.8000
"user_293","movie_497","rated",30315,4,0.8000
"user_75","movie_196","rated",30328,4,0.8000
"user_472","movie_658","rated",30329,5,1.0000
"user_435","movie_72","rated",30335,4,0.8000
"user_472","movie_1119","rated",30337,5,1.0000
"user_293","movie_204","rated",30352,3,0.6000
"user_456","movie_101","rated",30356,3,0.6000
"user_128","movie_692","rated",30390,4,0.8000
"user_431","movie_245","rated",30461,4,0.8000
"user_1","movie_256","rated",30480,4,0.8000
"user_268","movie_1046","rated",30481,3,0.6000
"user_435","movie_151","rated",30484,3,0.6000
"user_373","movie_165","rated",30502,5,1.0000
"user_373","movie_497","rated",30506,3,0.6000
"user_456","movie_202","rated",30507,3,0.6000
"user_293","movie_941","rated",30567,2,0.4000
"user_369","movie_166","rated",30572,4,0.8000
"user_456","movie_282","rated",30606,3,0.6000
"user_472","movie_49","rated",30624,5,1.0000
"user_75","movie_111","rated",30639,4,0.8000
"user_435","movie_290","rated",30666,3,0.6000
"user_472","movie_1053","rated",30740,4,0.8000
"user_472","movie_455","rated",30746,4,0.8000
"user_293","movie_403","rated",30770,3,0.6000
"user_301","movie_39","rated",30808,3,0.6000
"user_456","movie_60","rated",30817,4,0.8000
"user_470","movie_19","rated",30867,4,0.8000
"user_293","movie_463","rated",30876,4,0.8000
"user_435","movie_413","rated",30884,2,0.4000
"user_435","movie_42","rated",30891,3,0.6000
"user_435","movie_109","rated",30898,4,0.8000
"user_75","movie_685","rated",30902,4,0.8000
"user_456","movie_238","rated",30903,4,0.8000
"user_472","movie_1","rated",30906,5,1.0000
"user_472","movie_99","rated",30957,3,0.6000
"user_456","movie_693","rated",31064,3,0.6000
"user_373","movie_71","rated",31087,5,1.0000
"user_435","movie_713","rated",31099,5,1.0000
"user_75","movie_405","rated",31113,4,0.8000
"user_31","movie_875","rated",31117,4,0.8000
"user_293","movie_211","rated",31168,4,0.8000
"user_456","movie_721","rated",31169,4,0.8000
"user_472","movie_38","rated",31175,4,0.8000
"user_456","movie_174","rated",31200,4,0.8000
"user_1","movie_220","rated",31244,3,0.6000
"user_435","movie_1103","rated",31254,4,0.8000
"user_128","movie_690","rated",31295,3,0.6000
"user_69","movie_236","rated",31321,4,0.8000
"user_567","movie_1019","rated",31338,5,1.0000
"user_456","movie_743","rated",31343,2,0.4000
"user_456","movie_170","rated",31348,5,1.0000
"user_567","movie_636","rated",31365,4,0.8000
"user_1","movie_93","rated",31377,5,1.0000
"user_435","movie_327","rated",31384,3,0.6000
"user_435","movie_584","rated",31402,3,0.6000
"user_435","movie_715","rated",31418,3,0.6000
"user_567","movie_252","rated",31469,1,0.2000
"user_456","movie_505","rated",31486,4,0.8000
"user_435","movie_825","rated",31501,3,0.6000
"user_567","movie_482","rated",31520,5,1.0000
"user_567","movie_615","rated",31525,4,0.8000
"user_456","movie_42","rated",31557,4,0.8000
"user_268","movie_1222","rated",31614,2,0.4000
"user_472","movie_561","rated",31620,5,1.0000
"user_456","movie_720","rated",31634,3,0.6000
"user_470","movie_295","rated",31646,3,0.6000
"user_1","movie_8","rated",31651,1,0.2000
"user_75","movie_825","rated",31661,1,0.2000
"user_128","movie_419","rated",31663,3,0.6000
"user_73","movie_382","rated",31668,4,0.8000
"user_567","movie_613","rated",31698,4,0.8000
"user_472","movie_431","rated",31709,5,1.0000
"user_1","movie_205","rated",31743,3,0.6000
"user_293","movie_591","rated",31746,3,0.6000
"user_472","movie_393","rated",31763,3,0.6000
"user_472","movie_177","rated",31814,4,0.8000
"user_456","movie_608","rated",31820,4,0.8000
"user_373","movie_173","rated",31834,5,1.0000
"user_1","movie_234","rated",31857,4,0.8000
"user_517","movie_283","rated",31879,4,0.8000
"user_567","movie_302","rated",31886,4,0.8000
"user_472","movie_229","rated",31922,5,1.0000
"user_293","movie_550","rated",31971,1,0.2000
"user_1","movie_105","rated",31992,2,0.4000
"user_1","movie_147","rated",32016,3,0.6000
"user_472","movie_655","rated",32034,5,1.0000
"user_567","movie_7","rated",32057,4,0.8000
"user_472","movie_473","rated",32117,4,0.8000
"user_517","movie_873","rated",32118,3,0.6000
"user_472","movie_748","rated",32141,5,1.0000
"user_369","movie_919","rated",32146,5,1.0000
"user_1","movie_99","rated",32152,3,0.6000
"user_301","movie_109","rated",32173,5,1.0000
"user_435","movie_385","rated",32180,5,1.0000
"user_301","movie_568","rated",32225,4,0.8000
"user_1","movie_1","rated",32237,5,1.0000
"user_435","movie_211","rated",32266,4,0.8000
"user_373","movie_214","rated",32315,4,0.8000
"user_567","movie_1131","rated",32346,4,0.8000
"user_567","movie_1204","rated",32357,5,1.0000
"user_268","movie_184","rated",32383,4,0.8000
"user_73","movie_179","rated",32399,5,1.0000
"user_301","movie_197","rated",32412,5,1.0000
"user_435","movie_752","rated",32443,3,0.6000
"user_472","movie_362","rated",32495,5,1.0000
"user_369","movie_890","rated",32498,3,0.6000
"user_456","movie_410","rated",32534,4,0.8000
"user_517","movie_111","rated",32541,3,0.6000
"user_373","movie_226","rated",32586,3,0.6000
"user_472","movie_355","rated",32606,3,0.6000
"user_567","movie_221","rated",32617,5,1.0000
"user_132","movie_484","rated",32669,4,0.8000
"user_293","movie_544","rated",32714,3,0.6000
"user_567","movie_480","rated",32737,4,0.8000
"user_301","movie_455","rated",32738,5,1.0000
"user_435","movie_122","rated",32749,3,0.6000
"user_69","movie_98","rated",32784,5,1.0000
"user_472","movie_117","rated",32789,3,0.6000
"user_31","movie_319","rated",32849,4,0.8000
"user_435","movie_148","rated",32898,3,0.6000
"user_373","movie_550","rated",32948,3,0.6000
"user_456","movie_1324","rated",32955,4,0.8000
"user_268","movie_544","rated",32983,3,0.6000
"user_69","movie_307","rated",32996,2,0.4000
"user_268","movie_203","rated",33007,5,1.0000
"user_435","movie_762","rated",33019,4,0.8000
"user_128","movie_924","rated",33022,3,0.6000
"user_75","movie_13","rated",33028,5,1.0000
"user_456","movie_13","rated",33035,4,0.8000
"user_456","movie_1218","rated",33067,3,0.6000
"user_373","movie_96","rated",33080,4,0.8000
"user_293","movie_678","rated",33104,2,0.4000
"user_472","movie_930","rated",33110,5,1.0000
"user_456","movie_182","rated",33120,3,0.6000
"user_435","movie_318","rated",33142,5,1.0000
"user_567","movie_483","rated",33154,5,1.0000
"user_435","movie_260","rated",33179,3,0.6000
"user_268","movie_174","rated",33198,5,1.0000
"user_567","movie_1","rated",33206,3,0.6000
"user_435","movie_95","rated",33212,3,0.6000
"user_456","movie_432","rated",33216,4,0.8000
"user_456","movie_185","rated",33261,4,0.8000
"user_435","movie_317","rated",33262,2,0.4000
"user_435","movie_436","rated",33266,4,0.8000
"user_105","movie_340","rated",33278,3,0.6000
"user_268","movie_59","rated",33282,5,1.0000
"user_435","movie_435","rated",33288,3,0.6000
"user_435","movie_520","rated",33291,4,0.8000
"user_373","movie_553","rated",33301,4,0.8000
"user_414","movie_272","rated",33303,5,1.0000
"user_348","movie_926","rated",33320,3,0.6000
"user_456","movie_91","rated",33358,2,0.4000
"user_472","movie_196","rated",33360,4,0.8000
"user_268","movie_260","rated",33390,3,0.6000
"user_517","movie_369","rated",33407,5,1.0000
"user_472","movie_417","rated",33428,4,0.8000
"user_301","movie_3","rated",33435,2,0.4000
"user_373","movie_225","rated",33438,4,0.8000
"user_435","movie_229","rated",33445,2,0.4000
"user_472","movie_123","rated",33461,4,0.8000
"user_435","movie_797","rated",33465,3,0.6000
"user_105","movie_327","rated",33499,4,0.8000
"user_472","movie_4","rated",33518,3,0.6000
"user_472","movie_80","rated",33538,3,0.6000
"user_293","movie_283","rated",33569,2,0.4000
"user_435","movie_1228","rated",33605,2,0.4000
"user_301","movie_1016","rated",33609,4,0.8000
"user_373","movie_393","rated",33610,4,0.8000
"user_348","movie_756","rated",33632,4,0.8000
"user_435","movie_451","rated",33645,4,0.8000
"user_293","movie_70","rated",33666,3,0.6000
"user_373","movie_734","rated",33671,3,0.6000
"user_472","movie_951","rated",33678,1,0.2000
"user_293","movie_196","rated",33720,4,0.8000
"user_472","movie_746","rated",33740,5,1.0000
"user_472","movie_370","rated",33747,4,0.8000
"user_268","movie_180","rated",33772,3,0.6000
"user_470","movie_288","rated",33785,4,0.8000
"user_293","movie_199","rated",33797,5,1.0000
"user_293","movie_48","rated",33864,5,1.0000
"user_348","movie_368","rated",33871,3,0.6000
"user_1","movie_197","rated",33910,5,1.0000
"user_268","movie_1314","rated",33930,2,0.4000
"user_301","movie_121","rated",33950,4,0.8000
"user_456","movie_696","rated",34014,3,0.6000
"user_1","movie_173","rated",34027,5,1.0000
"user_472","movie_790","rated",34040,3,0.6000
"user_456","movie_508","rated",34071,4,0.8000
"user_414","movie_346","rated",34075,5,1.0000
"user_517","movie_269","rated",34089,3,0.6000
"user_128","movie_471","rated",34090,4,0.8000
"user_435","movie_697","rated",34162,4,0.8000
"user_1","movie_75","rated",34166,4,0.8000
"user_293","movie_50","rated",34171,5,1.0000
"user_435","movie_23","rated",34239,4,0.8000
"user_301","movie_193","rated",34249,3,0.6000
"user_268","movie_658","rated",34262,3,0.6000
"user_456","movie_179","rated",34298,5,1.0000
"user_472","movie_567","rated",34344,4,0.8000
"user_293","movie_248","rated",34347,3,0.6000
"user_472","movie_477","rated",34353,5,1.0000
"user_456","movie_959","rated",34364,4,0.8000
"user_456","movie_194","rated",34384,3,0.6000
"user_470","movie_813","rated",34463,3,0.6000
"user_293","movie_357","rated",34484,4,0.8000
"user_293","movie_483","rated",34488,5,1.0000
"user_293","movie_356","rated",34515,3,0.6000
"user_472","movie_924","rated",34523,2,0.4000
"user_1","movie_268","rated",34551,5,1.0000
"user_567","movie_318","rated",34557,2,0.4000
"user_373","movie_181","rated",34566,5,1.0000
"user_470","movie_137","rated",34574,3,0.6000
"user_128","movie_25","rated",34597,3,0.6000
"user_1","movie_34","rated",34643,2,0.4000
"user_435","movie_164","rated",34663,2,0.4000
"user_470","movie_285","rated",34694,3,0.6000
"user_69","movie_50","rated",34723,5,1.0000
"user_435","movie_826","rated",34756,2,0.4000
"user_293","movie_294","rated",34823,2,0.4000
"user_75","movie_1059","rated",34827,1,0.2000
"user_293","movie_198","rated",34847,4,0.8000
"user_293","movie_1311","rated",34900,3,0.6000
"user_293","movie_233","rated",34949,2,0.4000
"user_567","movie_606","rated",34951,4,0.8000
"user_373","movie_756","rated",35057,3,0.6000
"user_128","movie_202","rated",35125,2,0.4000
